step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
34,CASH_OUT,40458,C1657291163,40458,0,C684399107,561393,331179,1,0
34,CASH_OUT,51424,C1977213426,51424,0,C1445058573,87253,138677,1,0
34,CASH_OUT,52557,C483094763,52557,0,C1009901500,0,52557,1,0
34,CASH_OUT,71693,C1845753498,71693,0,C967051629,0,71693,1,0
34,CASH_OUT,428239,C1057589740,428239,0,C511164301,293130,1456010,1,0
34,CASH_OUT,865948,C2109818783,865948,0,C197117096,0,865948,1,0
34,CASH_OUT,989311,C1177633466,989311,0,C1609979141,1009370,1998681,1,0
34,CASH_OUT,1016540,C1455982049,1016540,0,C1613524189,4463852,5700162,1,0
34,CASH_OUT,1462355,C1049482889,1462355,0,C373339841,1544725,3007080,1,0
34,TRANSFER,27951,C722855847,27951,0,C866867675,0,0,1,0
34,TRANSFER,30917,C1302461032,30917,0,C1058590682,0,0,1,0
34,TRANSFER,40458,C262165422,40458,0,C847172802,0,0,1,0
34,TRANSFER,51424,C1887135298,51424,0,C1119742908,0,0,1,0
34,TRANSFER,52557,C437611850,52557,0,C830293590,0,0,1,0
34,TRANSFER,71693,C1103482150,71693,0,C2145121206,0,0,1,0
34,TRANSFER,428239,C711340026,428239,0,C674486348,0,0,1,0
34,TRANSFER,865948,C321662798,865948,0,C1466511502,0,0,1,0
34,TRANSFER,989311,C2035691205,989311,0,C2145664965,0,0,1,0
34,TRANSFER,1016540,C638438531,1016540,0,C2146216948,0,0,1,0
34,TRANSFER,1462355,C2112073607,1462355,0,C399994587,0,0,1,0
35,CASH_OUT,112281,C609821524,0,0,C708118422,40512,152793,1,0
35,CASH_OUT,122033,C1167817015,122033,0,C1628037417,0,122033,1,0
35,CASH_OUT,136983,C1036592129,136983,0,C133256042,0,136983,1,0
35,CASH_OUT,171789,C432562518,171789,0,C1529736160,19962,0,1,0
35,CASH_OUT,454512,C1482588472,454512,0,C1751888979,140892,595404,1,0
35,CASH_OUT,472693,C145594916,472693,0,C1718370785,193066,665758,1,0
35,CASH_OUT,3606943,C1011490419,3606943,0,C1919783086,0,3606943,1,0
35,CASH_OUT,9465989,C91276418,9465989,0,C1220805115,0,9465989,1,0
35,TRANSFER,122033,C133342319,122033,0,C1919617921,0,0,1,0
35,TRANSFER,136983,C828966021,136983,0,C253711141,0,0,1,0
35,TRANSFER,171789,C392119936,171789,0,C1283539626,0,0,1,0
35,TRANSFER,454512,C1322100754,454512,0,C580058151,0,0,1,0
35,TRANSFER,472693,C892010542,472693,0,C935310781,0,0,1,0
35,TRANSFER,3606943,C1054903406,3606943,0,C755069790,0,0,1,0
35,TRANSFER,9465989,C851016578,9465989,0,C1650562969,0,0,1,0
36,CASH_OUT,636,C1789723757,636,0,C236701409,0,636,1,0
36,CASH_OUT,32383,C1507237385,32383,0,C53062849,0,32383,1,0
36,CASH_OUT,103056,C1859440956,103056,0,C1389963224,444182,547238,1,0
36,CASH_OUT,113339,C371645181,113339,0,C895376277,3290608,3403947,1,0
36,CASH_OUT,234377,C1737133410,0,0,C877378703,34938,269315,1,0
36,CASH_OUT,326884,C1259393771,326884,0,C275053310,337428,664313,1,0
36,CASH_OUT,819504,C510717698,819504,0,C1469248112,255585,1470226,1,0
36,CASH_OUT,886593,C1385592810,886593,0,C1755092826,112531,999124,1,0
36,CASH_OUT,1684039,C168686866,1684039,0,C803116137,32961658,34645697,1,0
36,CASH_OUT,2352524,C914179351,2352524,0,C413966770,1227902,3580426,1,0
36,TRANSFER,636,C1819371332,636,0,C59681246,0,0,1,0
36,TRANSFER,32383,C1291212648,32383,0,C301302016,0,0,1,0
36,TRANSFER,103056,C383698470,103056,0,C761769299,0,0,1,0
36,TRANSFER,113339,C226697568,113339,0,C1045024523,0,0,1,0
36,TRANSFER,326884,C237051726,326884,0,C1684081981,0,0,1,0
36,TRANSFER,819504,C2020161235,819504,0,C1827219533,0,0,1,0
36,TRANSFER,886593,C1027885522,886593,0,C201404620,0,0,1,0
36,TRANSFER,1684039,C397247453,1684039,0,C227472046,0,0,1,0
36,TRANSFER,2352524,C1498028072,2352524,0,C70360442,0,0,1,0
37,CASH_OUT,1842,C323132484,1842,0,C1737682079,0,1842,1,0
37,CASH_OUT,93083,C517122648,93083,0,C839403720,2466125,2559208,1,0
37,CASH_OUT,112486,C124687089,0,0,C179706450,257274,369761,1,0
37,CASH_OUT,128133,C921148283,128133,0,C129500962,160396,288529,1,0
37,CASH_OUT,180968,C1196784232,180968,0,C165922010,95281,276248,1,0
37,CASH_OUT,503793,C1260832016,503793,0,C930580526,10096055,10599849,1,0
37,CASH_OUT,5979556,C1240594546,5979556,0,C579897687,0,5979556,1,0
37,TRANSFER,1842,C1032918138,1842,0,C34257403,0,0,1,0
37,TRANSFER,93083,C1904979167,93083,0,C2067685892,0,0,1,0
37,TRANSFER,128133,C1300586295,128133,0,C786580223,0,0,1,0
37,TRANSFER,180968,C1482673200,180968,0,C1127207923,0,0,1,0
37,TRANSFER,503793,C140477383,503793,0,C1169138113,0,95710,1,0
37,TRANSFER,5979556,C899260948,5979556,0,C1414206737,0,0,1,0
38,CASH_OUT,2395,C50436894,2395,0,C1124184322,276539,470937,1,0
38,CASH_OUT,3372,C2002603307,3372,0,C1685866985,456659,460031,1,0
38,CASH_OUT,21367,C1032400193,21367,0,C760883565,898934,920301,1,0
38,CASH_OUT,90205,C1295812229,90205,0,C1254182177,0,90205,1,0
38,CASH_OUT,360688,C62190783,360688,0,C1187610031,0,360688,1,0
38,CASH_OUT,407006,C1948189565,0,0,C1059308371,0,407006,1,0
38,CASH_OUT,448005,C949792674,448005,0,C1152369407,147829,595834,1,0
38,CASH_OUT,577419,C1907944035,0,0,C541373010,0,577419,1,0
38,CASH_OUT,7567170,C1891733615,7567170,0,C1599314459,345425,7912596,1,0
38,TRANSFER,2395,C1015615322,2395,0,C503986394,0,0,1,0
38,TRANSFER,3372,C2049498532,3372,0,C1540407960,0,0,1,0
38,TRANSFER,21367,C1884262933,21367,0,C69223691,0,0,1,0
38,TRANSFER,90205,C151033820,90205,0,C1303889891,0,0,1,0
38,TRANSFER,360688,C739289668,360688,0,C432663857,0,0,1,0
38,TRANSFER,448005,C2088582248,448005,0,C534171533,0,0,1,0
38,TRANSFER,7567170,C1215509660,7567170,0,C96222488,0,0,1,0
39,CASH_OUT,18887,C1507825825,18887,0,C1603586973,131490,150377,1,0
39,CASH_OUT,39013,C888856721,39013,0,C202101281,924163,1089489,1,0
39,CASH_OUT,152042,C1395896953,152042,0,C45672156,710428,862470,1,0
39,CASH_OUT,238718,C1658110693,238718,0,C222052738,601511,671690,1,0
39,CASH_OUT,2070814,C1115361466,2070814,0,C521252518,0,2070814,1,0
39,CASH_OUT,7937954,C1581001485,7937954,0,C2012612648,2716481,10654435,1,0
39,TRANSFER,18887,C725825783,18887,0,C236787500,0,0,1,0
39,TRANSFER,39013,C1092667126,39013,0,C1482119856,0,0,1,0
39,TRANSFER,152042,C1118399210,152042,0,C104038589,0,0,1,0
39,TRANSFER,238718,C492613437,238718,0,C74971191,0,0,1,0
39,TRANSFER,2070814,C511306069,2070814,0,C1776402146,0,0,1,0
39,TRANSFER,7937954,C2057200986,7937954,0,C1124319645,0,0,1,0
40,CASH_OUT,7888,C418271713,7888,0,C795853330,0,7888,1,0
40,CASH_OUT,20315,C1545814282,20315,0,C183363284,1270006,1290321,1,0
40,CASH_OUT,26950,C1112574505,26950,0,C30015547,255430,282380,1,0
40,CASH_OUT,31930,C1222717182,31930,0,C515442419,113288,145218,1,0
40,CASH_OUT,212613,C1863248518,212613,0,C536599412,1370788,1583402,1,0
40,CASH_OUT,2757432,C82669876,2757432,0,C1462250062,0,2757432,1,0
40,CASH_OUT,6188772,C1440649048,6188772,0,C1477641326,6056797,12442837,1,0
40,TRANSFER,7888,C1551140519,7888,0,C311151183,0,0,1,0
40,TRANSFER,20315,C776336653,20315,0,C737099940,0,0,1,0
40,TRANSFER,26950,C575969831,26950,0,C220147588,0,0,1,0
40,TRANSFER,31930,C1311186566,31930,0,C1907577066,0,0,1,0
40,TRANSFER,212613,C1424554187,212613,0,C1294873831,0,0,1,0
40,TRANSFER,2757432,C1340596396,2757432,0,C487414422,0,0,1,0
40,TRANSFER,6188772,C979937832,6188772,0,C1787596520,0,0,1,0
41,CASH_OUT,32691,C1070694303,32691,0,C1612957594,2361188,2393879,1,0
41,CASH_OUT,82806,C1327670146,82806,0,C1480756205,0,0,1,0
41,CASH_OUT,581890,C541992132,581890,0,C715094437,359585,941475,1,0
41,CASH_OUT,1270564,C1805103048,1270564,0,C1167029703,0,1270564,1,0
41,CASH_OUT,1783144,C229433868,1783144,0,C978822470,1793787,3576931,1,0
41,CASH_OUT,2885467,C866414395,2885467,0,C315595990,28131,3268477,1,0
41,TRANSFER,32691,C1813633369,32691,0,C586649123,0,0,1,0
41,TRANSFER,82806,C474735735,82806,0,C1737223057,0,0,1,0
41,TRANSFER,581890,C518343264,581890,0,C596058183,0,0,1,0
41,TRANSFER,1270564,C1268743025,1270564,0,C802302527,0,0,1,0
41,TRANSFER,1783144,C1067826676,1783144,0,C57546675,0,0,1,0
41,TRANSFER,2885467,C739578791,2885467,0,C1562052816,0,0,1,0
42,CASH_OUT,36360,C1257654035,36360,0,C334259414,20207,56566,1,0
42,CASH_OUT,334276,C1006070662,334276,0,C1475265472,318090,652366,1,0
42,CASH_OUT,506868,C341811151,506868,0,C1795348373,0,458683,1,0
42,CASH_OUT,1566057,C1496808239,1566057,0,C737489499,0,1566057,1,0
42,CASH_OUT,1917498,C1510964909,1917498,0,C580102695,173507,2091005,1,0
42,CASH_OUT,3569720,C2012983997,3569720,0,C365271329,0,3569720,1,0
42,CASH_OUT,5032485,C253446049,5032485,0,C57938337,873589,5906074,1,0
42,TRANSFER,36360,C1167233065,36360,0,C528250681,0,0,1,0
42,TRANSFER,334276,C1374233613,334276,0,C443044241,0,0,1,0
42,TRANSFER,506868,C1345605199,506868,0,C759668657,0,0,1,0
42,TRANSFER,1566057,C646867271,1566057,0,C701554593,0,0,1,0
42,TRANSFER,1917498,C373557981,1917498,0,C114416170,0,0,1,0
42,TRANSFER,3569720,C1985844506,3569720,0,C440567141,0,0,1,0
42,TRANSFER,5032485,C1883768704,5032485,0,C1982874632,0,0,1,0
43,CASH_OUT,21987,C983847519,21987,0,C868283274,123691,145678,1,0
43,CASH_OUT,29988,C756162144,29988,0,C1734856260,0,29988,1,0
43,CASH_OUT,93460,C1250676021,93460,0,C977089472,15826,109286,1,0
43,CASH_OUT,350790,C1269861924,350790,0,C724251968,8785009,9135798,1,0
43,CASH_OUT,362153,C1825250063,362153,0,C321399553,282809,644962,1,0
43,CASH_OUT,435167,C743185292,435167,0,C1036804658,449216,884383,1,0
43,TRANSFER,21987,C725236553,21987,0,C417640852,0,0,1,0
43,TRANSFER,29988,C158964639,29988,0,C1661087818,0,0,1,0
43,TRANSFER,93460,C1518273469,93460,0,C1076725693,0,0,1,0
43,TRANSFER,350790,C1709961291,350790,0,C1364728606,0,276872,1,0
43,TRANSFER,362153,C1484448573,362153,0,C1911678087,0,0,1,0
43,TRANSFER,435167,C1897851214,435167,0,C1118636317,0,0,1,0
43,TRANSFER,1395851,C1296215617,0,0,C1429415136,260806,1656657,1,0
44,CASH_OUT,44572,C330892703,44572,0,C648682751,11984,0,1,0
44,CASH_OUT,387952,C321872585,387952,0,C401911630,2070656,2222177,1,0
44,CASH_OUT,534256,C1829721095,534256,0,C991247178,24559,558815,1,0
44,CASH_OUT,1649819,C2052172437,1649819,0,C1401780750,560705,2210524,1,0
44,TRANSFER,44572,C1819568647,44572,0,C258309243,0,0,1,0
44,TRANSFER,387952,C374179954,387952,0,C1213274351,0,0,1,0
44,TRANSFER,534256,C967325382,534256,0,C1259079602,0,0,1,0
44,TRANSFER,1649819,C369936121,1649819,0,C1347315975,0,0,1,0
45,CASH_OUT,155761,C719370249,155761,0,C2024978323,192775,348537,1,0
45,CASH_OUT,213984,C578474227,213984,0,C265601701,0,213984,1,0
45,CASH_OUT,217256,C1291131466,217256,0,C1786011910,2115235,2332491,1,0
45,CASH_OUT,357837,C198543509,357837,0,C824285986,51218,409054,1,0
45,CASH_OUT,1069508,C1958391057,1069508,0,C1813915360,172254,1439497,1,0
45,CASH_OUT,4919643,C693406382,4919643,0,C1514738968,1414096,6333738,1,0
45,CASH_OUT,5188875,C1564479230,5188875,0,C203959811,11465,5020573,1,0
45,CASH_OUT,7335356,C1223916377,7335356,0,C542934513,702100,8037456,1,0
45,TRANSFER,155761,C280136890,155761,0,C927108992,0,0,1,0
45,TRANSFER,213984,C286239409,213984,0,C151804423,0,0,1,0
45,TRANSFER,217256,C1481880227,217256,0,C948441746,0,0,1,0
45,TRANSFER,357837,C353840221,357837,0,C1679122685,0,0,1,0
45,TRANSFER,1069508,C1582972194,1069508,0,C284364603,0,0,1,0
45,TRANSFER,4919643,C1457431353,4919643,0,C203170379,0,0,1,0
45,TRANSFER,5188875,C1556710652,5188875,0,C1264872013,0,0,1,0
45,TRANSFER,7335356,C1102672587,7335356,0,C735323689,0,0,1,0
46,CASH_OUT,35016,C1267520613,35016,0,C801157832,65435,100452,1,0
46,CASH_OUT,71372,C313736303,71372,0,C935310781,613464,684836,1,0
46,CASH_OUT,82972,C522399382,82972,0,C509018542,39317,122289,1,0
46,CASH_OUT,585010,C878935318,585010,0,C2122554602,15969,600979,1,0
46,CASH_OUT,736371,C533706573,736371,0,C1063608678,556479,1292849,1,0
46,CASH_OUT,945132,C809054944,945132,0,C264512063,119561,1064693,1,0
46,CASH_OUT,9977761,C840795008,9977761,0,C1214752539,0,9977761,1,0
46,TRANSFER,35016,C397528199,35016,0,C1325281003,0,0,1,0
46,TRANSFER,71372,C33339986,71372,0,C2120774041,0,0,1,0
46,TRANSFER,82972,C1603043156,82972,0,C898953864,0,0,1,0
46,TRANSFER,585010,C1948614614,585010,0,C218558993,0,0,1,0
46,TRANSFER,736371,C1061149717,736371,0,C737745926,0,0,1,0
46,TRANSFER,945132,C1324043104,945132,0,C797897879,0,0,1,0
46,TRANSFER,9977761,C154757729,9977761,0,C1895716929,0,0,1,0
47,CASH_OUT,13172,C11443462,13172,0,C1334228384,0,13172,1,0
47,CASH_OUT,36533,C1588509166,36533,0,C1486240719,0,36533,1,0
47,CASH_OUT,61488,C2064498880,61488,0,C1457751793,0,61488,1,0
47,CASH_OUT,156011,C877302181,156011,0,C2044342029,152240,308251,1,0
47,CASH_OUT,225851,C478694396,225851,0,C310772625,5063601,5289451,1,0
47,CASH_OUT,243029,C1427360526,243029,0,C410529823,441285,684314,1,0
47,CASH_OUT,667044,C1676208609,667044,0,C1263000252,104132,771176,1,0
47,CASH_OUT,827921,C1304293347,827921,0,C957732076,1025082,1853003,1,0
47,CASH_OUT,1388952,C1476504573,1388952,0,C598780092,459273,1848225,1,0
47,CASH_OUT,2249574,C758510706,2249574,0,C1011054162,3785287,6034861,1,0
47,TRANSFER,13172,C1669581327,13172,0,C1697995801,0,0,1,0
47,TRANSFER,36533,C905922907,36533,0,C2062739315,0,0,1,0
47,TRANSFER,61488,C825902720,61488,0,C512979582,0,0,1,0
47,TRANSFER,156011,C1496997212,156011,0,C1588957214,0,0,1,0
47,TRANSFER,202979,C1932446672,0,0,C966173999,2122337,2325315,1,0
47,TRANSFER,225851,C362274629,225851,0,C2097224214,0,0,1,0
47,TRANSFER,243029,C1664257559,243029,0,C1658994093,0,0,1,0
47,TRANSFER,667044,C1221718544,667044,0,C29028630,0,0,1,0
47,TRANSFER,827921,C1767277816,827921,0,C1835346647,0,0,1,0
47,TRANSFER,1388952,C1186930189,1388952,0,C2069118895,0,0,1,0
47,TRANSFER,2249574,C853837808,2249574,0,C1750636426,0,0,1,0
48,CASH_OUT,147267,C1556029086,147267,0,C1479614331,107418,64211,1,0
48,CASH_OUT,337974,C1171102344,337974,0,C1505545472,0,337974,1,0
48,CASH_OUT,561375,C442133026,561375,0,C952759841,5726684,6288058,1,0
48,CASH_OUT,1215297,C274359236,1215297,0,C1653022223,2497295,3712592,1,0
48,CASH_OUT,5489302,C123757418,5489302,0,C346649476,1356391,6845693,1,0
48,TRANSFER,147267,C1261933788,147267,0,C1058127621,0,0,1,0
48,TRANSFER,337974,C2029593206,337974,0,C1780194403,0,0,1,0
48,TRANSFER,561375,C796147836,561375,0,C723898004,0,0,1,0
48,TRANSFER,1215297,C22070941,1215297,0,C1908319524,0,0,1,0
48,TRANSFER,5489302,C806769154,5489302,0,C519182481,0,0,1,0
49,CASH_OUT,114017,C305323219,114017,0,C1508275623,2822873,2936890,1,0
49,CASH_OUT,1021130,C771564749,1021130,0,C2126217921,86246,1107376,1,0
49,TRANSFER,114017,C1785967281,114017,0,C68578357,0,0,1,0
49,TRANSFER,1021130,C1545338291,1021130,0,C372035143,0,0,1,0
50,CASH_OUT,112669,C1673728989,112669,0,C487582896,0,112669,1,0
50,CASH_OUT,592737,C300034494,592737,0,C206270107,163646,756384,1,0
50,CASH_OUT,967154,C1815828420,967154,0,C917661354,183670,1150824,1,0
50,TRANSFER,112669,C994276793,112669,0,C670042954,0,0,1,0
50,TRANSFER,592737,C30736240,592737,0,C725738949,0,0,1,0
50,TRANSFER,967154,C850743663,967154,0,C1137540009,0,0,1,0
51,CASH_OUT,115881,C819461207,115881,0,C814886797,4774288,4890169,1,0
51,CASH_OUT,202888,C1064820575,202888,0,C26411328,0,202888,1,0
51,CASH_OUT,339276,C433192438,339276,0,C1002469873,1481576,1820852,1,0
51,CASH_OUT,361461,C136533160,361461,0,C178151720,991488,1352949,1,0
51,CASH_OUT,567932,C1373739020,567932,0,C1576761892,0,567932,1,0
51,CASH_OUT,1170283,C555990868,1170283,0,C1318550066,173264,1343547,1,0
51,CASH_OUT,1398946,C1269420432,1398946,0,C237977902,0,1398946,1,0
51,TRANSFER,115881,C836452372,115881,0,C1661320351,0,0,1,0
51,TRANSFER,202888,C155466948,202888,0,C1368205157,0,0,1,0
51,TRANSFER,339276,C427722942,339276,0,C2116826462,0,0,1,0
51,TRANSFER,361461,C877036651,361461,0,C748208035,0,0,1,0
51,TRANSFER,567932,C710887172,567932,0,C2057229481,0,0,1,0
51,TRANSFER,1170283,C1948396559,1170283,0,C538567441,0,0,1,0
51,TRANSFER,1398946,C1560394123,1398946,0,C1393670189,0,0,1,0
52,CASH_OUT,128427,C742996578,128427,0,C11731793,0,128427,1,0
52,CASH_OUT,969259,C457586283,969259,0,C379384197,85723,1054983,1,0
52,CASH_OUT,1093155,C395947070,1093155,0,C1747066716,1966452,3059607,1,0
52,CASH_OUT,7484125,C99129129,7484125,0,C1179262893,62896,7547021,1,0
52,TRANSFER,128427,C1842985263,128427,0,C840755462,0,0,1,0
52,TRANSFER,969259,C806145630,969259,0,C1088026094,0,0,1,0
52,TRANSFER,1093155,C84753955,1093155,0,C203085340,0,0,1,0
52,TRANSFER,7484125,C1486116303,7484125,0,C398541118,0,0,1,0
53,CASH_OUT,6215,C1351929617,6215,0,C842672981,191197,197413,1,0
53,CASH_OUT,99139,C457849577,99139,0,C253226648,28767,127906,1,0
53,CASH_OUT,931685,C1888926728,931685,0,C1918631578,3608145,4539829,1,0
53,CASH_OUT,1631640,C1732115289,1631640,0,C262978946,705299,2336939,1,0
53,CASH_OUT,3640271,C108318597,3640271,0,C1038092429,6526,3646797,1,0
53,TRANSFER,6215,C1484456052,6215,0,C1913346868,0,0,1,0
53,TRANSFER,99139,C831891422,99139,0,C1984865103,0,0,1,0
53,TRANSFER,931685,C101455775,931685,0,C1834538811,0,0,1,0
53,TRANSFER,1631640,C443233087,1631640,0,C1597258791,0,0,1,0
53,TRANSFER,3640271,C1285761418,3640271,0,C2028641482,0,0,1,0
54,CASH_OUT,438225,C1238831225,438225,0,C296924123,320697,758922,1,0
54,CASH_OUT,1350575,C414078193,1350575,0,C907833742,2925592,4276167,1,0
54,TRANSFER,438225,C163085808,438225,0,C652285552,0,0,1,0
54,TRANSFER,1350575,C919766733,1350575,0,C623650025,0,0,1,0
55,CASH_OUT,109029,C1835596211,109029,0,C1502942700,674111,783139,1,0
55,CASH_OUT,167716,C710580864,167716,0,C349231889,492360,660076,1,0
55,CASH_OUT,283400,C2116041382,283400,0,C1772301094,2662440,2945840,1,0
55,CASH_OUT,309254,C906689307,309254,0,C1018466821,218535,527790,1,0
55,CASH_OUT,760626,C749159040,760626,0,C1749746216,128272,888898,1,0
55,CASH_OUT,854551,C1410522707,854551,0,C880907246,186808,1041359,1,0
55,TRANSFER,109029,C215685392,109029,0,C1679780828,0,0,1,0
55,TRANSFER,167716,C5594712,167716,0,C69798076,0,0,1,0
55,TRANSFER,283400,C1745208932,283400,0,C2118682140,0,0,1,0
55,TRANSFER,309254,C1323797959,309254,0,C986375360,0,0,1,0
55,TRANSFER,760626,C1611123412,760626,0,C1796277088,0,0,1,0
55,TRANSFER,854551,C723006620,854551,0,C240791931,0,0,1,0
56,CASH_OUT,42790,C1799683256,42790,0,C2124012245,0,42790,1,0
56,CASH_OUT,82767,C1447707746,82767,0,C133385139,401173,483941,1,0
56,CASH_OUT,136563,C170337029,136563,0,C2005239245,21100,157663,1,0
56,CASH_OUT,325243,C905192559,325243,0,C1676432811,910845,1236088,1,0
56,CASH_OUT,530733,C1486070505,530733,0,C1428831661,233067,763800,1,0
56,CASH_OUT,829885,C1179900921,829885,0,C2021579766,13276462,14106347,1,0
56,CASH_OUT,1932201,C1900295340,1932201,0,C2032646914,0,1932201,1,0
56,CASH_OUT,2776135,C718213394,2776135,0,C1307403006,0,2776135,1,0
56,CASH_OUT,4243468,C175411270,4243468,0,C1082242132,698483,4941951,1,0
56,TRANSFER,42790,C353411083,42790,0,C803277933,0,0,1,0
56,TRANSFER,82767,C447204018,82767,0,C1405076025,0,0,1,0
56,TRANSFER,136563,C1391703729,136563,0,C1707583711,0,0,1,0
56,TRANSFER,325243,C464286204,325243,0,C1532660344,0,0,1,0
56,TRANSFER,530733,C176579882,530733,0,C1049193275,0,0,1,0
56,TRANSFER,829885,C633571752,829885,0,C22428002,0,0,1,0
56,TRANSFER,1932201,C1448304922,1932201,0,C1082976131,0,0,1,0
56,TRANSFER,2776135,C432219684,2776135,0,C926776113,0,0,1,0
56,TRANSFER,4243468,C244956323,4243468,0,C1079262309,0,0,1,0
57,CASH_OUT,157610,C1227085633,157610,0,C1712237759,949587,1107198,1,0
57,CASH_OUT,354441,C633069844,354441,0,C1718989078,452296,806738,1,0
57,CASH_OUT,1014816,C1871778702,1014816,0,C2092796486,1417511,2432327,1,0
57,TRANSFER,157610,C207792334,157610,0,C912468991,0,0,1,0
57,TRANSFER,354441,C829975560,354441,0,C157107660,0,0,1,0
57,TRANSFER,1014816,C550185181,1014816,0,C1007032757,0,0,1,0
58,CASH_OUT,106673,C160197221,106673,0,C431559844,0,106673,1,0
58,CASH_OUT,109526,C924291724,109526,0,C1035427073,3997343,4106868,1,0
58,CASH_OUT,246939,C1249676524,246939,0,C1822682019,0,246939,1,0
58,CASH_OUT,378689,C851631639,378689,0,C1573752300,0,378689,1,0
58,CASH_OUT,456745,C325643180,456745,0,C1138806458,0,456745,1,0
58,CASH_OUT,561948,C1424142386,561948,0,C248271098,30912,592860,1,0
58,CASH_OUT,1789156,C853148295,1789156,0,C439525493,2031389,3820544,1,0
58,CASH_OUT,3156421,C597790533,3156421,0,C1365109989,181440,3337862,1,0
58,CASH_OUT,6501303,C1033290326,6501303,0,C1721246847,4439500,10940803,1,0
58,CASH_OUT,7108914,C993318150,7108914,0,C73690456,0,7108914,1,0
58,TRANSFER,106673,C666474898,106673,0,C2119441360,0,0,1,0
58,TRANSFER,109526,C1677074645,109526,0,C408634115,0,0,1,0
58,TRANSFER,246939,C1588962215,246939,0,C1667993735,0,0,1,0
58,TRANSFER,378689,C801354252,378689,0,C388808912,0,0,1,0
58,TRANSFER,456745,C1016889565,456745,0,C1924324818,0,0,1,0
58,TRANSFER,561948,C856217790,561948,0,C1278181974,0,0,1,0
58,TRANSFER,1789156,C1979185568,1789156,0,C1873285106,0,0,1,0
58,TRANSFER,3156421,C1609180237,3156421,0,C1443408255,0,0,1,0
58,TRANSFER,6501303,C2083819202,6501303,0,C1581398768,0,0,1,0
58,TRANSFER,7108914,C1494760088,7108914,0,C1835087777,0,0,1,0
59,CASH_OUT,9749,C383165349,9749,0,C868497487,180869,190618,1,0
59,CASH_OUT,21174,C1739548854,21174,0,C240278716,31409,52584,1,0
59,CASH_OUT,44734,C1363437677,44734,0,C1445811732,2534461,2579195,1,0
59,CASH_OUT,192765,C1429774414,192765,0,C764672612,3252408,3445173,1,0
59,CASH_OUT,394388,C1802030448,394388,0,C707965723,1260564,1654953,1,0
59,CASH_OUT,1011606,C754293523,1011606,0,C1247187194,0,1011606,1,0
59,CASH_OUT,1367340,C954658479,1367340,0,C845870432,296834,1664174,1,0
59,CASH_OUT,2050728,C992917413,2050728,0,C104038589,0,2050728,1,0
59,CASH_OUT,3857177,C1585480308,3857177,0,C78663667,228542,4085718,1,0
59,CASH_OUT,3904258,C280132554,3904258,0,C858291954,0,3904258,1,0
59,TRANSFER,9749,C385589098,9749,0,C1606057909,0,0,1,0
59,TRANSFER,21174,C1690317775,21174,0,C1829927547,0,0,1,0
59,TRANSFER,44734,C521758644,44734,0,C1703221504,0,0,1,0
59,TRANSFER,192765,C267452646,192765,0,C243306413,0,0,1,0
59,TRANSFER,394388,C1625333778,394388,0,C940087282,0,0,1,0
59,TRANSFER,1011606,C813936493,1011606,0,C1382261132,0,0,1,0
59,TRANSFER,1367340,C453950944,1367340,0,C1875884022,0,0,1,0
59,TRANSFER,2050728,C721700955,2050728,0,C1996747267,0,0,1,0
59,TRANSFER,3857177,C1675721447,3857177,0,C892636220,0,0,1,0
